SampleID,Season,Tide.regime,Date,ShortDate,Time,DateFull,Epoch_timestamp,TideShort,Tide,DateTide,DateOrder,SampleType,Well,Depth,DepthMSL,depth_bin,DistanceMSL,DistanceW1,cluster,Temperature,Salinity,DO_mg.l,DO_uM,pH,Nitrite,Nitrate,Phosphate,Ammonium,Cells_mL,DOC,TN,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,Lignin,BIX,HIX,FI,M_to_C
030322_H_W1D1,February 2022,Spring,3/3/22,3-Mar,13:02:00,3/3/22 13:02,1646341320,H,HH,03-Mar-H,17,Microbial,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,13.9,1.9,6.57,205.320384,8.8,10.3521886,171.203781,30.86483327,1.491215607,989928.9351,649.3584887,218.7346056,0.594963644,0.078780895,0.482178317,0.767428072,0.325311939,0.059579997,0.479642569,0.486570557,1.267594739,1.36961113,18.22246803,1.033771158,0.628304247
030322_H_W1D2,February 2022,Spring,3/3/22,3-Mar,13:02:00,3/3/22 13:02,1646341320,H,HH,03-Mar-H,17,Microbial,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,13.9,1.7,8.53,266.572736,8.8,3.569720205,171.9891195,31.8011096,1.237043302,493328.2214,578.296852,214.0225749,0.569858453,0.059913944,0.465907048,0.728752609,0.281136326,0.058535493,0.47048649,0.471692723,1.002616554,1.353393203,17.89425526,1.032464526,0.639321276
030322_H_W1D3,February 2022,Spring,3/3/22,3-Mar,13:03:00,3/3/22 13:03,1646341380,H,HH,03-Mar-H,17,Microbial,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,14.1,3.6,4.25,132.8176,8,0,55.40205759,15.75527054,0,223347.6027,323.1493585,74.00029986,0.516512085,0.042049191,0.433154243,0.64668677,0.18153791,0.040588186,0.385997495,0.442893945,0.569590576,0.928402973,15.26198324,1.030469293,0.669805325
030322_H_W1D4,February 2022,Spring,3/3/22,3-Mar,13:03:00,3/3/22 13:03,1646341380,H,HH,03-Mar-H,17,Microbial,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,14.2,3.7,8.22,256.884864,8.2,0,0,86.81541493,37.13888137,446695.2054,383.9763711,42.97229183,0.612217773,0.138003327,0.494464061,0.793011676,0.508588941,0.068101375,0.486379731,0.497886406,1.891588649,1.381091802,12.82054568,1.032761395,0.623526836
030322_L_W1D1,February 2022,Spring,3/3/22,3-Mar,18:46:00,3/3/22 18:46,1646361960,L,LL,03-Mar-L,18,Microbial,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,13.8,2.5,7.09,221.571008,8.8,4.926213883,166.8487224,24.56918214,NA,744492.0091,580.3731256,183.3943755,0.589221248,0.07054556,0.478905384,0.758836829,0.316368862,0.069515511,0.478010956,0.483557699,1.244013082,1.367720974,18.34749819,1.032687055,0.63110456
030322_L_W1D2,February 2022,Spring,3/3/22,3-Mar,18:46:00,3/3/22 18:46,1646361960,L,LL,03-Mar-L,18,Microbial,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,13.9,1.4,2.52,78.753024,8.9,2.998564972,181.7701529,33.31852295,1.51251962,473693.2673,598.1073126,198.5478378,0.581477214,0.057183467,0.473198166,0.746604818,0.280842852,0.082300952,0.47460811,0.478295327,0.965563608,1.367436672,18.91654978,1.033018854,0.633800044
030322_L_W1D3,February 2022,Spring,3/3/22,3-Mar,18:46:00,3/3/22 18:46,1646361960,L,LL,03-Mar-L,18,Microbial,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,14.1,4.1,1.75,54.6896,8,NA,NA,NA,1.57685112,319068.0039,317.4200921,56.00891002,0.507249206,0.035139995,0.4259401,0.635331323,0.141025552,0.040397657,0.408931883,0.434904546,0.528752108,0.90113455,17.76522759,1.030422288,0.670422006
030322_L_W1D4,February 2022,Spring,3/3/22,3-Mar,18:46:00,3/3/22 18:46,1646361960,L,LL,03-Mar-L,18,Microbial,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,14,3.6,5.77,180.319424,8.3,0,0,60.85796101,39.72543203,503145.6984,672.6658313,60.50675748,0.588866366,0.115879018,0.476772598,0.761553779,0.463050839,0.084394931,0.47253507,0.479816169,1.740028519,1.376241615,13.55394156,1.033281043,0.626052435
030322_L_W2D1,February 2022,Spring,3/3/22,3-Mar,19:25:00,3/3/22 19:25,1646364300,L,LL,03-Mar-L,18,Microbial,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,13.1,17.1,7.44,232.508928,8.4,13.20796476,215.4683116,16.85297382,21.96298248,392699.0817,475.3417786,277.6885348,0.529437201,0.068992787,0.43821863,0.671549235,0.272900458,0.038769597,0.449930701,0.445051195,1.035395172,1.347223305,16.09501413,1.03149984,0.652548773
030322_L_W2D2,February 2022,Spring,3/3/22,3-Mar,19:25:00,3/3/22 19:25,1646364300,L,LL,03-Mar-L,18,Microbial,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,12.9,16.9,4.98,155.630976,8.3,10.423583,154.4260961,15.85212671,11.46630148,606229.2074,366.2515507,186.3929405,0.510030592,0.04801394,0.426417152,0.641113001,0.197621126,0.042488597,0.444659591,0.43495009,0.749041693,1.136426328,16.07202898,1.031265818,0.665120114
030322_L_W2D3,February 2022,Spring,3/3/22,3-Mar,19:25:00,3/3/22 19:25,1646364300,L,LL,03-Mar-L,18,Microbial,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,13.2,11,2.41,75.315392,8.2,0,92.24157011,10.97703275,1.50109801,326431.1117,298.31213,87.65447964,0.50026223,0.047325863,0.420598275,0.625866405,0.176032606,0.022042701,0.429741327,0.429547213,0.563768467,0.965133658,15.84807343,1.030963422,0.672025645
030322_L_SW,February 2022,Spring,3/3/22,3-Mar,19:28:00,3/3/22 19:28,1646364480,L,LL,03-Mar-L,18,Microbial,Seawater,Depth 4,1,1,0,45.72,Seawater,11.7,32.2,8.55,267.19776,8.1,0.356972021,11.78007668,6.844502776,NA,NA,79.2959611,16.31362134,0.051010162,0.011980337,0.04580772,0.055099055,0.020921827,0,0.022013849,0.035277292,0.049337886,0.797872304,5.360318319,1.491032926,0.831370338
030322_L_W3D1,February 2022,Spring,3/3/22,3-Mar,20:00:00,3/3/22 20:00,1646366400,L,LL,03-Mar-L,18,Microbial,Well 3,Depth 1,0.283464,0.5,NA,10.186416,Shallow,12.3,24.1,8.85,276.57312,NA,0,58.82898898,8.039062223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
030322_L_W3D2,February 2022,Spring,3/3/22,3-Mar,20:00:00,3/3/22 20:00,1646366400,L,LL,03-Mar-L,18,Microbial,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,12.4,18.9,8.36,261.260032,8.3,0,156.5679282,73.25555094,0.63744704,137444.6786,309.4272191,175.4695967,0.506163826,0.040594426,0.424626142,0.634871868,0.157066242,0.037854805,0.44391943,0.43331198,0.634524101,0.972134841,16.65235289,1.031244795,0.668837545
030322_L_W3D3,February 2022,Spring,3/3/22,3-Mar,20:00:00,3/3/22 20:00,1646366400,L,LL,03-Mar-L,18,Microbial,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,12.7,4.7,1.91,59.689792,8.6,0,111.9464256,14.43156953,0.41888408,287161.2035,433.1294179,121.1206066,0.527972098,0.050140575,0.438063172,0.668908413,0.234851047,0.018920036,0.450234297,0.445023632,0.917016218,1.346369803,18.4871831,1.03219462,0.654892604
030322_L_W3D4,February 2022,Spring,3/3/22,3-Mar,20:00:00,3/3/22 20:00,1646366400,L,LL,03-Mar-L,18,Microbial,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,12.9,10.4,4.23,132.192576,7.9,0.713944041,50.61863251,35.86906879,3.09553056,380427.2354,350.8278035,54.24189852,0.518952657,0.050961364,0.433284651,0.655404507,0.225290238,0.049631035,0.447303435,0.440349685,0.865222953,1.342692288,18.73679011,1.03116959,0.661095013
030322_L_W4D1,February 2022,Spring,3/3/22,3-Mar,20:35:00,3/3/22 20:35,1646368500,L,LL,03-Mar-L,18,Microbial,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,12.2,32.1,7.78,243.134336,8,0,41.7657264,3.228539045,7.08161195,358337.9121,100.8631887,32.86641393,0.105740151,0.018395291,0.100389295,0.111836401,0.032272363,0.00948495,0.049124506,0.08018231,0.10260231,0.757142335,9.020725113,1.417424371,0.897644185
030322_L_W4D2,February 2022,Spring,3/3/22,3-Mar,20:35:00,3/3/22 20:35,1646368500,L,LL,03-Mar-L,18,Microbial,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,12,31.9,7.83,244.696896,8,0,34.7690748,3.486822169,0.37170828,512963.1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
030322_L_W4D3,February 2022,Spring,3/3/22,3-Mar,20:35:00,3/3/22 20:35,1646368500,L,LL,03-Mar-L,18,Microbial,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,11.5,32.2,8.26,258.134912,8,0,34.19791957,4.132529978,1.03605518,274889.3572,74.1776083,35.39020612,0.114362897,0.012123023,0.110391113,0.117487898,0.024928747,0.004915104,0.055428981,0.090761794,0.093859982,0.692938383,12.14660357,1.34761169,0.939595609
030322_L_W4D4,February 2022,Spring,3/3/22,3-Mar,20:35:00,3/3/22 20:35,1646368500,L,LL,03-Mar-L,18,Microbial,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,11.5,32.2,8.57,267.822784,7.9,0,32.55584827,5.230233254,0.30527359,171805.8482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_SW,October 2022,Spring,10/11/22,11-Oct,11:56:00,10/11/22 11:56,1665514560,H,HH,11-Oct-H,1,Chemical,Seawater,Depth 5,1,1,NA,NA,Seawater,16.2,33.5,8.86,276.885632,8,0.142788808,9.138483726,1.517413351,5.7208086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W4D1,October 2022,Spring,10/11/22,11-Oct,12:03:00,10/11/22 12:03,1665514980,H,HH,11-Oct-H,1,Chemical,Well 4,Depth 1,0.079,0.25,NA,NA,Well 4,18.2,10.4,7.02,219.383424,8.4,0.071394404,51.54675976,5.327089425,1.2486468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W4D2,October 2022,Spring,10/11/22,11-Oct,12:03:00,10/11/22 12:03,1665514980,H,HH,11-Oct-H,1,Chemical,Well 4,Depth 2,-0.134,0,NA,NA,Well 4,18.4,10.8,4.05,126.56736,8.1,2.356015336,86.10165135,5.811370282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W4D4,October 2022,Spring,10/11/22,11-Oct,12:03:00,10/11/22 12:03,1665514980,H,HH,11-Oct-H,1,Chemical,Well 4,Depth 4,-0.738,-0.5,NA,NA,Well 4,18.5,8.6,4.71,147.193152,8.1,4.926213883,88.02930026,5.068806301,0.5567975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W3D1,October 2022,Spring,10/11/22,11-Oct,12:31:00,10/11/22 12:31,1665516660,H,HH,11-Oct-H,1,Chemical,Well 3,Depth 1,-0.024,0,NA,NA,Shallow,18.7,3.2,3.5,109.3792,8.7,5.140397096,247.2388214,19.46809044,3.2793997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W3D2,October 2022,Spring,10/11/22,11-Oct,12:31:00,10/11/22 12:31,1665516660,H,HH,11-Oct-H,1,Chemical,Well 3,Depth 2,-0.704,-0.5,NA,NA,Deep,18,5,3.35,104.69152,8,4.426453055,28.27218403,36.5147766,5.6439345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W3D3,October 2022,Spring,10/11/22,11-Oct,12:31:00,10/11/22 12:31,1665516660,H,HH,11-Oct-H,1,Chemical,Well 3,Depth 3,-0.884,-0.75,NA,NA,Deep,18.2,5.1,3.44,107.504128,7.9,3.783903418,39.62389428,27.11972798,2.8049975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W3D4,October 2022,Spring,10/11/22,11-Oct,12:31:00,10/11/22 12:31,1665516660,H,HH,11-Oct-H,1,Chemical,Well 3,Depth 4,-1.024,-1,NA,NA,Deep,18,4.9,3.77,117.817024,7.9,0.928127253,0.642549637,58.63026906,7.4333123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W2D1,October 2022,Spring,10/11/22,11-Oct,12:57:00,10/11/22 12:57,1665518220,H,HH,11-Oct-H,1,Chemical,Well 2,Depth 1,-0.317,-0.25,NA,NA,Intermediate,19,1.3,3.37,105.316544,8,21.48971564,257.3054324,10.94474736,1.298303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W2D2,October 2022,Spring,10/11/22,11-Oct,12:57:00,10/11/22 12:57,1665518220,H,HH,11-Oct-H,1,Chemical,Well 2,Depth 2,-0.707,-0.5,NA,NA,Deep,18.6,8.8,3.15,98.44128,7.5,11.20892144,40.55202153,9.23362167,1.1150439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W2D3,October 2022,Spring,10/11/22,11-Oct,12:57:00,10/11/22 12:57,1665518220,H,HH,11-Oct-H,1,Chemical,Well 2,Depth 3,-0.945,-0.75,NA,NA,Deep,20,15.4,7.79,243.446848,7.6,0.214183212,0.928127253,17.53096702,6.7192767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W2D4,October 2022,Spring,10/11/22,11-Oct,12:57:00,10/11/22 12:57,1665518220,H,HH,11-Oct-H,1,Chemical,Well 2,Depth 4,-1.109,-1,NA,NA,Deep,20,12.3,8.61,269.072832,7.7,0.285577616,1.427888082,33.38309373,27.1891238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W1D1,October 2022,Spring,10/11/22,11-Oct,13:20:00,10/11/22 13:20,1665519600,H,HH,11-Oct-H,1,Chemical,Well 1,Depth 1,0.049,0.25,NA,NA,Shallow,19,2.7,4.01,125.317312,8.6,10.20939979,467.2049805,27.89457735,1.2343966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W1D2,October 2022,Spring,10/11/22,11-Oct,13:20:00,10/11/22 13:20,1665519600,H,HH,11-Oct-H,1,Chemical,Well 1,Depth 2,-0.436,-0.25,NA,NA,Intermediate,18.7,1.3,3.47,108.441664,7.7,15.99234652,227.3911771,11.91330908,1.7456474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W1D3,October 2022,Spring,10/11/22,11-Oct,13:20:00,10/11/22 13:20,1665519600,H,HH,11-Oct-H,1,Chemical,Well 1,Depth 3,-0.643,-0.5,NA,NA,Deep,18.4,5.7,3.84,120.004608,7.8,0.428366425,0.928127253,65.18420333,41.1224252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W1D4,October 2022,Spring,10/11/22,11-Oct,13:20:00,10/11/22 13:20,1665519600,H,HH,11-Oct-H,1,Chemical,Well 1,Depth 4,-0.902,-0.75,NA,NA,Deep,18.3,6.6,3.31,103.441472,7.7,0.713944041,0.571155233,54.59459526,35.1930697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_H_W1D5,October 2022,Spring,10/11/22,11-Oct,13:20:00,10/11/22 13:20,1665519600,H,HH,11-Oct-H,1,Chemical,Well 1,Depth 5,-1.173,-1,NA,NA,Deep,18.6,3.4,3.63,113.441856,8.1,0.356972021,0.856732849,67.02447058,36.8941382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_M_W1D1,October 2022,Spring,10/11/22,11-Oct,14:06:00,10/11/22 14:06,1665522360,M,Mid,11-Oct-M,2,Microbial,Well 1,Depth 1,0.049,0.25,NA,NA,Shallow,19.3,2.7,3.47,108.441664,8.5,11.99425989,486.4100752,25.86059775,0.8509585,623409.7922,544.2803084,445.39399,0.545215756,0.091584774,0.451259243,0.692632978,0.3127546,0.077290229,0.461710235,0.457764492,1.136386483,1.346438821,16.11180772,1.029949234,0.651512788
111022_M_W1D2,October 2022,Spring,10/11/22,11-Oct,14:06:00,10/11/22 14:06,1665522360,M,Mid,11-Oct-M,2,Microbial,Well 1,Depth 2,-0.436,-0.25,NA,NA,Intermediate,18.9,1.3,3.03,94.691136,7.6,16.34931854,198.4764434,12.1715922,0,716675.8241,567.2598183,243.6869498,0.536448828,0.073330413,0.445663256,0.677380906,0.29580393,0.055859568,0.459101505,0.453483908,0.975701849,1.343466514,16.25018377,1.028613053,0.657921196
111022_M_W1D3,October 2022,Spring,10/11/22,11-Oct,14:06:00,10/11/22 14:06,1665522360,M,Mid,11-Oct-M,2,Microbial,Well 1,Depth 3,-0.643,-0.5,NA,NA,Deep,19,6.6,3.21,100.316352,7.8,0.356972021,4.926213883,40.22759651,18.9121628,871301.0875,546.5335076,67.76578352,0.558688059,0.107412608,0.460128412,0.710857686,0.384672303,0.074073983,0.467267912,0.466523645,1.356906195,1.355450849,14.47904712,1.029325307,0.647286259
111022_M_W1D4,October 2022,Spring,10/11/22,11-Oct,14:06:00,10/11/22 14:06,1665522360,M,Mid,11-Oct-M,2,Microbial,Well 1,Depth 4,-0.902,-0.75,NA,NA,Deep,20.1,5.8,3.33,104.066496,7.9,0.499760829,3.783903418,47.23352623,22.3600388,571868.0377,604.1696154,73.65046728,0.577350042,0.113678391,0.471943929,0.739742133,0.425939355,0.079374618,0.473683882,0.476883928,1.565629093,1.366237387,14.06628732,1.031913294,0.637984384
111022_M_W1D5,October 2022,Spring,10/11/22,11-Oct,14:31:00,10/11/22 14:31,1665523860,M,Mid,11-Oct-M,2,Microbial,Well 1,Depth 5,-1.173,-1,NA,NA,Deep,18.1,3.1,4.39,137.192768,8.1,0.142788808,3.212748185,62.63365748,29.7366273,525235.0218,769.896842,89.72491736,0.6104499,0.136787775,0.493102775,0.791534557,0.527160145,0.088902146,0.484655136,0.495776344,1.899254494,1.380364733,12.64299041,1.033270584,0.622970622
111022_M_W2D1,October 2022,Spring,10/11/22,11-Oct,14:45:00,10/11/22 14:45,1665524700,M,Mid,11-Oct-M,2,Microbial,Well 2,Depth 1,-0.317,-0.25,NA,NA,Intermediate,19.6,1.4,3.46,108.129152,8.1,16.77768497,250.4515696,12.59130228,1.1065839,598866.0996,544.0357348,308.2453397,0.538601149,0.067721006,0.446348377,0.68191181,0.287841691,0.062432499,0.45834815,0.453346375,1.020251715,1.346118506,17.21603664,1.029715487,0.654554402
111022_M_W2D2,October 2022,Spring,10/11/22,11-Oct,14:45:00,10/11/22 14:45,1665524700,M,Mid,11-Oct-M,2,Microbial,Well 2,Depth 2,-0.707,-0.5,NA,NA,Deep,19.1,8,3.67,114.691904,7.5,20.27601077,101.5228426,8.846196984,1.4563825,NA,402.7242376,132.4009224,0.52170871,0.054058253,0.43611657,0.654629581,0.22942862,0.03003516,0.454722676,0.444935157,0.790962683,1.338262714,16.40212997,1.028127963,0.666203579
111022_M_W2D3,October 2022,Spring,10/11/22,11-Oct,14:45:00,10/11/22 14:45,1665524700,M,Mid,11-Oct-M,2,Microbial,Well 2,Depth 3,-0.945,-0.75,NA,NA,Deep,19.2,14.7,7.04,220.008448,7.5,5.925735541,5.782946733,15.27098968,2.7478992,309250.5268,305.9355408,48.82127839,0.512448455,0.057130118,0.431267648,0.639844548,0.16626323,0.058137092,0.452204127,0.440722649,0.575106919,1.034562341,16.54125042,1.028502301,0.674019415
111022_M_W2D4,October 2022,Spring,10/11/22,11-Oct,14:45:00,10/11/22 14:45,1665524700,M,Mid,11-Oct-M,2,Microbial,Well 2,Depth 4,-1.109,-1,NA,NA,Deep,19.8,12.5,7.72,241.259264,7.6,3.069959377,6.139918753,37.58019449,11.5944413,579231.1455,401.9124614,59.62146687,0.548271781,0.08551773,0.455272034,0.69343148,0.302178237,0.02552977,0.466305193,0.462910833,1.117967295,1.348109249,16.8008643,1.030437796,0.656549417
111022_M_W3D1,October 2022,Spring,10/11/22,11-Oct,16:00:00,10/11/22 16:00,1665529200,M,Mid,11-Oct-M,2,Microbial,Well 3,Depth 1,-0.024,0,NA,NA,Shallow,19.4,3.1,3.21,100.316352,8.6,5.854341137,189.9091149,19.24209271,2.1929918,564504.9299,508.6298051,330.9487602,0.545528513,0.074351236,0.452022496,0.691259342,0.316326999,0.033594604,0.463262483,0.458773343,1.217078368,1.34817862,16.99886246,1.031224425,0.65391159
111022_M_W3D2,October 2022,Spring,10/11/22,11-Oct,16:00:00,10/11/22 16:00,1665529200,M,Mid,11-Oct-M,2,Microbial,Well 3,Depth 2,-0.704,-0.5,NA,NA,Deep,18.5,4.9,3.47,108.441664,7.9,3.355536993,31.98469304,21.50207004,2.3208045,787852.5327,405.2844547,83.83487902,0.533465729,0.070931488,0.445140159,0.67202812,0.272279656,0.046914663,0.459819892,0.453604606,0.988068976,1.343502001,16.46017071,1.029365841,0.662383233
111022_M_W3D3,October 2022,Spring,10/11/22,11-Oct,16:00:00,10/11/22 16:00,1665529200,M,Mid,11-Oct-M,2,Microbial,Well 3,Depth 3,-0.884,-0.75,NA,NA,Deep,18.5,4.9,3.54,110.629248,7.9,1.784860103,26.0589575,26.15116627,0.8509585,488419.4829,432.3852898,64.0443502,0.543067515,0.078007267,0.45112109,0.685328103,0.28767332,0.050137535,0.464949116,0.459211568,1.040939544,1.346238055,17.12292239,1.02989402,0.658255642
111022_M_W3D4,October 2022,Spring,10/11/22,11-Oct,16:00:00,10/11/22 16:00,1665529200,M,Mid,11-Oct-M,2,Microbial,Well 3,Depth 4,-1.024,-1,NA,NA,Deep,18.1,4.8,3.68,115.004416,7.8,0.713944041,5.854341137,57.17742649,6.7303424,689677.7622,505.1953675,54.77021711,0.576448929,0.105170798,0.472926632,0.736280173,0.398216954,0.070795651,0.475942374,0.47877058,1.496497007,1.36427355,14.61077446,1.031990646,0.642318848
111022_M_SW,October 2022,Spring,10/11/22,11-Oct,16:30:00,10/11/22 16:30,1665531000,M,Mid,11-Oct-M,2,Microbial,Seawater,Depth 5,1,1,NA,NA,Seawater,17.1,32.7,8.49,265.322688,8,0.214183212,5.711552329,1.775696475,3.1459163,2515728.492,95.99218475,24.09323157,0.051746875,0.014427622,0.047624235,0.05793386,0.026697103,0,0.024561717,0.037850832,0.06397525,0.87283457,3.54428911,1.498860059,0.822044907
111022_M_W4D1,October 2022,Spring,10/11/22,11-Oct,16:30:00,10/11/22 16:30,1665531000,M,Mid,11-Oct-M,2,Microbial,Well 4,Depth 1,0.079,0.25,NA,NA,Well 4,18.6,10.5,6.55,204.69536,8,0.285577616,52.1893094,5.456230987,1.0563337,375518.4969,263.3485142,120.1924793,0.510645741,0.052591959,0.43007987,0.636591671,0.206066641,0.013326807,0.411871261,0.440058266,0.841146493,1.163459378,14.14157208,1.028551034,0.675597702
111022_M_W4D2,October 2022,Spring,10/11/22,11-Oct,16:30:00,10/11/22 16:30,1665531000,M,Mid,11-Oct-M,2,Microbial,Well 4,Depth 2,-0.134,0,NA,NA,Well 4,18.6,10.7,7.93,247.822016,8.1,3.569720205,89.67137156,6.166509577,1.2383654,NA,290.1371277,111.4645134,0.510149119,0.051982352,0.430218001,0.637346338,0.202024947,0.027396086,0.433507344,0.440357371,0.835748662,1.154552596,14.39427846,1.028704419,0.67501447
111022_M_W4D4,October 2022,Spring,10/11/22,11-Oct,16:30:00,10/11/22 16:30,1665531000,M,Mid,11-Oct-M,2,Microbial,Well 4,Depth 4,-0.738,-0.5,NA,NA,Well 4,18,9.2,4.32,135.005184,8.1,5.640157924,78.03408369,6.457078091,0,NA,293.2593438,107.502124,0.516908234,0.042994007,0.434427749,0.646648978,0.205902727,0.040486002,0.455441402,0.444750759,0.874634465,1.242371359,14.56611709,1.029516342,0.671813865
111022_L_W1D1,October 2022,Spring,10/11/22,11-Oct,19:40:00,10/11/22 19:40,1665542400,L,LL,11-Oct-L,3,Chemical,Well 1,Depth 1,0.049,0.25,NA,NA,Shallow,17.8,2.4,4.26,133.130112,8.8,8.781511705,480.4843396,27.24886954,0.7231458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W1D2,October 2022,Spring,10/11/22,11-Oct,19:40:00,10/11/22 19:40,1665542400,L,LL,11-Oct-L,3,Chemical,Well 1,Depth 2,-0.436,-0.25,NA,NA,Intermediate,17.6,1.4,3.35,104.69152,7.8,15.84955771,217.1103829,11.46131361,1.3622093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W1D3,October 2022,Spring,10/11/22,11-Oct,19:40:00,10/11/22 19:40,1665542400,L,LL,11-Oct-L,3,Chemical,Well 1,Depth 3,-0.643,-0.5,NA,NA,Deep,17.5,7.2,7.25,226.5712,7.8,0.571155233,3.355536993,43.52070633,18.342336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W1D4,October 2022,Spring,10/11/22,11-Oct,19:40:00,10/11/22 19:40,1665542400,L,LL,11-Oct-L,3,Chemical,Well 1,Depth 4,-0.902,-0.75,NA,NA,Deep,17.1,6.5,4.03,125.942336,7.9,0.499760829,2.42740974,66.15276504,22.3566806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W1D5,October 2022,Spring,10/11/22,11-Oct,19:45:00,10/11/22 19:45,1665542700,L,LL,11-Oct-L,3,Chemical,Well 1,Depth 5,-1.173,-1,NA,NA,Deep,17.1,3.2,3.54,110.629248,8.3,1.070916062,2.927170568,67.92846152,30.1200654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W2D1,October 2022,Spring,10/11/22,11-Oct,20:00:00,10/11/22 20:00,1665543600,L,LL,11-Oct-L,3,Chemical,Well 2,Depth 1,-0.317,-0.25,NA,NA,Intermediate,17.9,1.3,4.41,137.817792,8.2,15.84955771,236.3154776,12.10702142,1.4261157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W2D2,October 2022,Spring,10/11/22,11-Oct,20:00:00,10/11/22 20:00,1665543600,L,LL,11-Oct-L,3,Chemical,Well 2,Depth 2,-0.707,-0.5,NA,NA,Deep,17.7,4.5,3.65,114.06688,7.8,20.70437719,116.7298507,10.91246197,1.3622093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111022_L_W2D3,October 2022,Spring,10/11/22,11-Oct,20:00:00,10/11/22 20:00,1665543600,L,LL,11-Oct-L,3,Chemical,Well 2,Depth 3,-0.945,-0.75,NA,NA,Deep,17.6,12,7.83,244.696896,7.6,7.353623623,19.34788351,15.46470203,3.0235378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
